course_code,subject,course_number,course_name,credits,description,prerequisites,credit_restrictions,gen_ed,total_students,total_sections,overall_gpa
ATMS 523,ATMS,523,Weather and Climate Data Analytics,4 Hours,"Develops real-world hands-on experience with a broad range of data analysis tools that are currently being used in academic, national laboratories, consulting, and private industry. Data sources in the atmospheric sciences are diverse and require specialized tools to open and reduce those datasets in an efficient manner. Focuses on preparation to become a developer of data analysis tools in collaborative research environments in a variety of professional settings. Provides skills, tools, and best practices to discover and cite earth science datasets, curate those sources and code developed, and enable reproducibility of the workflow to allow for transparency, open peer-review, and extension of the work. Prerequisite: ATMS 517 or equivalent Python experience or consent of instructor.",Prerequisite: ATMS 517 or equivalent Python experience or consent of instructor.,,,,,
ATMS 526,ATMS,526,Risk Analysis in the Geosciences,4 Hours,"Introduces concepts and methods in quantitative risk analysis in the Earth, atmospheric, and environmental sciences. Key concepts will include probability, impacts, risk, uncertainty, statistical estimation, and decision making. Students will use simple risk analysis methods to apply these concepts to example problems related to drought, flooding, weather extremes, and anthropogenic climate change. The students will learn the R programming language for statistical computing, which will be used to integrate concepts and methods using observational data and model output, and we will focus on real-world multi-disciplinary applications. Prerequisite: Restricted to graduate students or consent of instructor.",Prerequisite: Restricted to graduate students or consent of instructor.,,,,,
ATMS 535,ATMS,535,Aerosol Sampling and Analysis,4 Hours,Same as CEE 545. See CEE 545.,,,,,,
ATMS 540,ATMS,540,Statistical Methods in the Atmospheric and Hydrological Sciences,"4 Hours
4 graduate hours.","Overview of statistical methods used for the spatial and temporal analysis of large, multi-dimensional geospatial datasets common in atmospheric and hydrological sciences. Using real-world examples, students evaluate and quantify uncertainty, as well as make inferences and predictions in the face of uncertainty. 4 graduate hours. No professional credit.",,,,,,
ATMS 571,ATMS,571,Professional Development,1 Hour,"Aimed at professional development in the atmospheric sciences so that students recognize the importance of breadth of knowledge, effective oral and written scientific communication, and other skills they will need as professionals. Approved for S/U grading only. Prerequisite: Graduate student in Atmospheric Sciences or consent of instructor.",Prerequisite: Graduate student in Atmospheric Sciences or consent of instructor.,,,,,
ATMS 590,ATMS,590,Individual Study,1 to 4 Hours,Individual study or reading in a subject not covered in normal course offerings. May be repeated to a maximum of 8 hours. Prerequisite: Consent of instructor.,Prerequisite: Consent of instructor.,,,,,
ATMS 591,ATMS,591,Atmospheric Sciences Seminar,0 Hours,Seminar on topics of current interest. Approved for S/U grading only. Prerequisite: Consent of instructor.,Prerequisite: Consent of instructor.,,,,,
ATMS 596,ATMS,596,Non-Thesis Research,0 to 4 Hours,"Non-thesis research in the Atmospheric Sciences. Approved for S/U grading only. May be repeated to a maximum of 8 hours. No more than 8 hours may be counted towards a master's degree in ATMS. Prerequisite: Restricted to students in the non-thesis options, which includes the online master's degree.","Prerequisite: Restricted to students in the non-thesis options, which includes the online master's degree.",,,,,
ATMS 597,ATMS,597,Special Topics in Atmospheric Sciences,0 to 4 Hours,"Lecture course in topics of current interest; subjects such as tropical meteorology, aerosol physics, and geophysical fluid dynamics will be covered in term offerings on a regular basis. Approved for Letter and S/U grading. Prerequisite: Graduate standing or consent of instructor.",Prerequisite: Graduate standing or consent of instructor.,,,,,
ATMS 599,ATMS,599,Thesis Research,0 to 16 Hours,Check with the department to identify which CRN is needed for your advisor and any related registration questions. Approved for S/U grading only. Prerequisite: Consent of instructor.,Prerequisite: Consent of instructor.,,,,,
