course_code,subject,course_number,course_name,credits,description,prerequisites,credit_restrictions,gen_ed,total_students,total_sections,overall_gpa,catalog_text,source_url,catalog_year
HIST 253,HIST,253,Enlightenment to Existentialsm,3 Hours,"Survey of the major authors, ideas, events, and styles in the cultural and intellectual history of Europe from the seventeenth to the mid-twentieth centuries, focusing on the intellectual traditions of France, Germany, and Great Britain.",,,"Humanities - Hist & Phil
Cultural Studies - Western",,,,"[HIST 253 Enlightenment to Existentialsm credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/253>)

Survey of the major authors, ideas, events, and styles in the cultural and intellectual history of Europe from the seventeenth to the mid-twentieth centuries, focusing on the intellectual traditions of France, Germany, and Great Britain.
This course satisfies the General Education Criteria for:
Humanities - Hist & Phil
Cultural Studies - Western",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 254,HIST,254,Vikings to Volvos: Scandinavia,3 Hours,Same as SCAN 225. See SCAN 225.,,,"Humanities - Lit & Arts
Cultural Studies - Western",,,,"[HIST 254 Vikings to Volvos: Scandinavia credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/254>)

Same as [SCAN 225](<https://catalog.illinois.edu/search/?P=SCAN%20225>). See [SCAN 225](<https://catalog.illinois.edu/search/?P=SCAN%20225>).
This course satisfies the General Education Criteria for:
Humanities - Lit & Arts
Cultural Studies - Western",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 255,HIST,255,British Isles to 1688,3 Hours,"Survey of the political, social and economic, religious, and cultural history of the British people from the ""prehistoric"" era through the revolution of 1688. Same as MDVL 255.",,,"Humanities - Hist & Phil
Cultural Studies - Western",,,,"[HIST 255 British Isles to 1688 credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/255>)

Survey of the political, social and economic, religious, and cultural history of the British people from the ""prehistoric"" era through the revolution of 1688. Same as [MDVL 255](<https://catalog.illinois.edu/search/?P=MDVL%20255>).
This course satisfies the General Education Criteria for:
Humanities - Hist & Phil
Cultural Studies - Western",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 256,HIST,256,Britain and World Since 1688,3 Hours,Historical survey of the British Isles and the British Empire since the late seventeenth century.,,,,,,,"[HIST 256 Britain and World Since 1688 credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/256>)

Historical survey of the British Isles and the British Empire since the late seventeenth century.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 257,HIST,257,"Terrorism, Past and Present",3 Hours,"Explores the history of terrorism, its goals and practices. We recognize that it is not specific to any one ideology, religion, or people. Terrorism is political violence, psychological warfare meant to manipulate a large target audience. Same as GLBL 228.",,,"Humanities - Hist & Phil
Cultural Studies - Western",,,,"[HIST 257 Terrorism, Past and Present credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/257>)

Explores the history of terrorism, its goals and practices. We recognize that it is not specific to any one ideology, religion, or people. Terrorism is political violence, psychological warfare meant to manipulate a large target audience. Same as [GLBL 228](<https://catalog.illinois.edu/search/?P=GLBL%20228>).
This course satisfies the General Education Criteria for:
Humanities - Hist & Phil
Cultural Studies - Western",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 258,HIST,258,20thC World to Midcentury,3 Hours,"Economic, social, political, and cultural developments in twentieth-century world history from late nineteenth-century to Second World War era.",,,"Humanities - Hist & Phil
Cultural Studies - Western",,,,"[HIST 258 20thC World to Midcentury credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/258>)

Economic, social, political, and cultural developments in twentieth-century world history from late nineteenth-century to Second World War era.
This course satisfies the General Education Criteria for:
Humanities - Hist & Phil
Cultural Studies - Western",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 259,HIST,259,20thC World from Midcentury,3 Hours,"Economic, social, political, and cultural developments in twentieth-century world history from Second World War era to the present.",,,"Humanities - Hist & Phil
Cultural Studies - Western",,,,"[HIST 259 20thC World from Midcentury credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/259>)

Economic, social, political, and cultural developments in twentieth-century world history from Second World War era to the present.
This course satisfies the General Education Criteria for:
Humanities - Hist & Phil
Cultural Studies - Western",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 260,HIST,260,History of Russia,3 Hours,Main themes and problems of Russian history from earliest times to the present.,,,"Humanities - Hist & Phil
Cultural Studies - Western",,,,"[HIST 260 History of Russia credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/260>)

Main themes and problems of Russian history from earliest times to the present.
This course satisfies the General Education Criteria for:
Humanities - Hist & Phil
Cultural Studies - Western",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 261,HIST,261,Introduction to Jewish Culture in the Russian Empire,3 Hours,Same as RUSS 261. See RUSS 261.,,,,,,,"[HIST 261 Introduction to Jewish Culture in the Russian Empire credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/261>)

Same as [RUSS 261](<https://catalog.illinois.edu/search/?P=RUSS%20261>). See [RUSS 261](<https://catalog.illinois.edu/search/?P=RUSS%20261>).",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 262,HIST,262,Zionism: A Global History,3 Hours,"Examines the history of the Zionist movement. The course is designed for students with no prior knowledge of Jewish, European, or Middle Eastern history. The goal is to survey how Zionism emerged as a widespread political movement and, in the process, helped create an independent state for the Jewish people. In addition to familiarizing students with the backstory of a globally significant movement, this class will teach students historical interpretation skills. Same as JS 262.",,,"Humanities - Hist & Phil
Cultural Studies - Western",,,,"[HIST 262 Zionism: A Global History credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/262>)

Examines the history of the Zionist movement. The course is designed for students with no prior knowledge of Jewish, European, or Middle Eastern history. The goal is to survey how Zionism emerged as a widespread political movement and, in the process, helped create an independent state for the Jewish people. In addition to familiarizing students with the backstory of a globally significant movement, this class will teach students historical interpretation skills. Same as [JS 262](<https://catalog.illinois.edu/search/?P=JS%20262>).
This course satisfies the General Education Criteria for:
Humanities - Hist & Phil
Cultural Studies - Western",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 263,HIST,263,History of Medicine in the United States,3 Hours,"Medicine and public health in the United States from the colonial period through the twentieth century. Topics include medical theories, therapeutic practices, and institutions as determined by science, culture, politics, law, and social structures. Additional attention will be paid to illness and epidemics; health care providers, patients, and public policy. Throughout, the course will highlight race, sex, (dis)ability, and other social categories that have affected medical care and been defined in medical terms. Same as GWS 263.",,,"Humanities - Hist & Phil
Cultural Studies - US Minority",,,,"[HIST 263 History of Medicine in the United States credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/263>)

Medicine and public health in the United States from the colonial period through the twentieth century. Topics include medical theories, therapeutic practices, and institutions as determined by science, culture, politics, law, and social structures. Additional attention will be paid to illness and epidemics; health care providers, patients, and public policy. Throughout, the course will highlight race, sex, (dis)ability, and other social categories that have affected medical care and been defined in medical terms. Same as [GWS 263](<https://catalog.illinois.edu/search/?P=GWS%20263>).
This course satisfies the General Education Criteria for:
Humanities - Hist & Phil
Cultural Studies - US Minority",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 264,HIST,264,Technology in Western Society,3 Hours,"Explores the role of technology as a transforming social force; examines innovations from the stirrup and heavy plow to the airplane and computer, that restructured economic and political life and realigned values; examines cultural representations of technology.",,,"Humanities - Hist & Phil
Cultural Studies - Western",,,,"[HIST 264 Technology in Western Society credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/264>)

Explores the role of technology as a transforming social force; examines innovations from the stirrup and heavy plow to the airplane and computer, that restructured economic and political life and realigned values; examines cultural representations of technology.
This course satisfies the General Education Criteria for:
Humanities - Hist & Phil
Cultural Studies - Western",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 268,HIST,268,Biology and Society from Darwin to the Human Genome,3 Hours,"The ideas of Charles Darwin initiated a profound transformation in human thought, science, and culture. This course examines the intellectual origins, scientific content, and social, cultural, and religious context and impacts of Darwinian evolutionary theory. Topics include the conflict between science and religion, the eugenics movement and Social Darwinism, the biology of race and gender, and the rise of modern genetics and genomics.",,,"Humanities - Hist & Phil
Cultural Studies - Western",,,,"[HIST 268 Biology and Society from Darwin to the Human Genome credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/268>)

The ideas of Charles Darwin initiated a profound transformation in human thought, science, and culture. This course examines the intellectual origins, scientific content, and social, cultural, and religious context and impacts of Darwinian evolutionary theory. Topics include the conflict between science and religion, the eugenics movement and Social Darwinism, the biology of race and gender, and the rise of modern genetics and genomics.
This course satisfies the General Education Criteria for:
Humanities - Hist & Phil
Cultural Studies - Western",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 269,HIST,269,Jewish History Since 1700,3 Hours,"Explores how life was lived by Jewish women and men through the past three centuries. Will also focus on wider place of the Jews in European society, and the achievements and tragedies of the modern Jewish-non-Jewish relationship. Same as JS 269 and REL 269.",,,"Humanities - Hist & Phil
Cultural Studies - Western",,,,"[HIST 269 Jewish History Since 1700 credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/269>)

Explores how life was lived by Jewish women and men through the past three centuries. Will also focus on wider place of the Jews in European society, and the achievements and tragedies of the modern Jewish-non-Jewish relationship. Same as [JS 269](<https://catalog.illinois.edu/search/?P=JS%20269>) and [REL 269](<https://catalog.illinois.edu/search/?P=REL%20269>).
This course satisfies the General Education Criteria for:
Humanities - Hist & Phil
Cultural Studies - Western",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 270,HIST,270,United States History to 1815,3 Hours,"Social, economic, and political survey of the region and its relation to the evolving Atlantic community.",,,,,,,"[HIST 270 United States History to 1815 credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/270>)

Social, economic, and political survey of the region and its relation to the evolving Atlantic community.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 271,HIST,271,Nineteenth Century America,3 Hours,History of the United States from 1815 to 1900.,,,,,,,"[HIST 271 Nineteenth Century America credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/271>)

History of the United States from 1815 to 1900.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 272,HIST,272,Twentieth Century America,3 Hours,"One major emphasis on foreign policy, including the emergence of the United States as a great power after 1898; a second emphasis on the Progressive movement and recurrent attempts at the reform of American society; and racial and urban problems and the conservation of natural resources included.",,,,,,,"[HIST 272 Twentieth Century America credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/272>)

One major emphasis on foreign policy, including the emergence of the United States as a great power after 1898; a second emphasis on the Progressive movement and recurrent attempts at the reform of American society; and racial and urban problems and the conservation of natural resources included.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 273,HIST,273,Illinois History,3 Hours,"History of Chicago and Illinois from prehistoric times to the present, illustrating the jarring conflicts and great achievements of peoples from all over the world. Politics, economics, popular and high culture, education, mass media, racial problems, and ethnic diversity are especially featured. There is an emphasis on the relation of city, state, and region to one another.",,,,,,,"[HIST 273 Illinois History credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/273>)

History of Chicago and Illinois from prehistoric times to the present, illustrating the jarring conflicts and great achievements of peoples from all over the world. Politics, economics, popular and high culture, education, mass media, racial problems, and ethnic diversity are especially featured. There is an emphasis on the relation of city, state, and region to one another.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 274,HIST,274,US Foreign Relations Since 1917,3 Hours,"Over the course of the twentieth century the United States rose to superpower status, in the process profoundly shaping world affairs. Students will study the connections between U.S. and global history in this pivotal period. Explores the impact of the United States on world affairs from roughly 1917 through the end of the Cold War. Attention given to the perspectives of people affected by U.S. policies and the limits of U.S. power in the face of developments such as anticolonial nationalism and great power rivalries.",,,"Humanities - Hist & Phil
Cultural Studies - Western",,,,"[HIST 274 US Foreign Relations Since 1917 credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/274>)

Over the course of the twentieth century the United States rose to superpower status, in the process profoundly shaping world affairs. Students will study the connections between U.S. and global history in this pivotal period. Explores the impact of the United States on world affairs from roughly 1917 through the end of the Cold War. Attention given to the perspectives of people affected by U.S. policies and the limits of U.S. power in the face of developments such as anticolonial nationalism and great power rivalries.
This course satisfies the General Education Criteria for:
Humanities - Hist & Phil
Cultural Studies - Western",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 275,HIST,275,Afro-American History to 1877,3 Hours,"History of Africans in the Americas, surveying the African slave trade, slavery in the European colonies of the Americas, early United States slavery, and the Afro-American in the Civil War and Reconstruction. Same as AFRO 275.",,,"Humanities - Hist & Phil
Cultural Studies - US Minority",,,,"[HIST 275 Afro-American History to 1877 credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/275>)

History of Africans in the Americas, surveying the African slave trade, slavery in the European colonies of the Americas, early United States slavery, and the Afro-American in the Civil War and Reconstruction. Same as [AFRO 275](<https://catalog.illinois.edu/search/?P=AFRO%20275>).
This course satisfies the General Education Criteria for:
Humanities - Hist & Phil
Cultural Studies - US Minority",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 276,HIST,276,African American History Since 1877,3 Hours,History of Afro-Americans in the age of white supremacy; the rise of modern protest organizations; the era of integration; and the black power movement. Same as AFRO 276.,,,"Humanities - Hist & Phil
Cultural Studies - US Minority",,,,"[HIST 276 African American History Since 1877 credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/276>)

History of Afro-Americans in the age of white supremacy; the rise of modern protest organizations; the era of integration; and the black power movement. Same as [AFRO 276](<https://catalog.illinois.edu/search/?P=AFRO%20276>).
This course satisfies the General Education Criteria for:
Humanities - Hist & Phil
Cultural Studies - US Minority",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 277,HIST,277,Encounters in Native America,3 Hours,"An examination of pivotal events in the history of Native peoples in North America. Students will explore the complexity of encounters between American Indians and others through a focus on key moments. These will include religious encounters, military confrontations, and legal struggles as well as social and artistic interactions. Same as AIS 277.",,,"Humanities - Hist & Phil
Cultural Studies - US Minority",,,,"[HIST 277 Encounters in Native America credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/277>)

An examination of pivotal events in the history of Native peoples in North America. Students will explore the complexity of encounters between American Indians and others through a focus on key moments. These will include religious encounters, military confrontations, and legal struggles as well as social and artistic interactions. Same as [AIS 277](<https://catalog.illinois.edu/search/?P=AIS%20277>).
This course satisfies the General Education Criteria for:
Humanities - Hist & Phil
Cultural Studies - US Minority",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 278,HIST,278,Native American History,3 Hours,"A survey of the Native American experience in North America from the time of first contact to the present. The course will examine the dynamics and consequences of Native dispossession as well as the continuities in American Indian life and culture. Course materials will include writing and testimony by Native people as well as historical narratives, court decisions and government documents. Same as AIS 278.",,,"Humanities - Hist & Phil
Cultural Studies - US Minority",,,,"[HIST 278 Native American History credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/278>)

A survey of the Native American experience in North America from the time of first contact to the present. The course will examine the dynamics and consequences of Native dispossession as well as the continuities in American Indian life and culture. Course materials will include writing and testimony by Native people as well as historical narratives, court decisions and government documents. Same as [AIS 278](<https://catalog.illinois.edu/search/?P=AIS%20278>).
This course satisfies the General Education Criteria for:
Humanities - Hist & Phil
Cultural Studies - US Minority",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 279,HIST,279,Mexican-American History,3 Hours,Same as LLS 279. See LLS 279.,,,"Humanities - Hist & Phil
Cultural Studies - US Minority",,,,"[HIST 279 Mexican-American History credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/279>)

Same as [LLS 279](<https://catalog.illinois.edu/search/?P=LLS%20279>). See [LLS 279](<https://catalog.illinois.edu/search/?P=LLS%20279>).
This course satisfies the General Education Criteria for:
Humanities - Hist & Phil
Cultural Studies - US Minority",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 280,HIST,280,Caribbean Latina/o Migration,3 Hours,"Study of the economic, political, and social forces which shaped migration, settlement, and community formation of Puerto Ricans, Cubans, and Dominicans living in the United States. Same as LLS 280.",,,"Humanities - Hist & Phil
Cultural Studies - US Minority",,,,"[HIST 280 Caribbean Latina/o Migration credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/280>)

Study of the economic, political, and social forces which shaped migration, settlement, and community formation of Puerto Ricans, Cubans, and Dominicans living in the United States. Same as [LLS 280](<https://catalog.illinois.edu/search/?P=LLS%20280>).
This course satisfies the General Education Criteria for:
Humanities - Hist & Phil
Cultural Studies - US Minority",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 281,HIST,281,Constructing Race in America,3 Hours,"Interdisciplinary examination of the historical, cultural, and social dimensions of race and ethnicity in the United States. Explores the complex and intricate pursuit of multiracial and multicultural democracy. Same as AAS 281, AFRO 281, and LLS 281.",,,"Humanities - Hist & Phil
Cultural Studies - US Minority",,,,"[HIST 281 Constructing Race in America credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/281>)

Interdisciplinary examination of the historical, cultural, and social dimensions of race and ethnicity in the United States. Explores the complex and intricate pursuit of multiracial and multicultural democracy. Same as [AAS 281](<https://catalog.illinois.edu/search/?P=AAS%20281>), [AFRO 281](<https://catalog.illinois.edu/search/?P=AFRO%20281>), and [LLS 281](<https://catalog.illinois.edu/search/?P=LLS%20281>).
This course satisfies the General Education Criteria for:
Humanities - Hist & Phil
Cultural Studies - US Minority",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 283,HIST,283,Asian American History,3 Hours,"Exploration of the migrations of peoples from the Asian continent into the United States, their attempts to build family and community, and their subsequent impact on American history. Same as AAS 283.",,,"Humanities - Hist & Phil
Cultural Studies - US Minority",,,,"[HIST 283 Asian American History credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/283>)

Exploration of the migrations of peoples from the Asian continent into the United States, their attempts to build family and community, and their subsequent impact on American history. Same as [AAS 283](<https://catalog.illinois.edu/search/?P=AAS%20283>).
This course satisfies the General Education Criteria for:
Humanities - Hist & Phil
Cultural Studies - US Minority",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 285,HIST,285,US Gender History to 1877,3 Hours,"This course surveys the history of gender formations in the United States to 1877. Although it pays some attention to manhood and masculinity, it focuses on the history of women from a variety of social groups and on gender ideas pertaining to women. Throughout, it considers the ways gender intersected with categories such as race and class as it placed women of different backgrounds in differential positions. Same as GWS 285.",,,"Humanities - Hist & Phil
Cultural Studies - US Minority",,,,"[HIST 285 US Gender History to 1877 credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/285>)

This course surveys the history of gender formations in the United States to 1877. Although it pays some attention to manhood and masculinity, it focuses on the history of women from a variety of social groups and on gender ideas pertaining to women. Throughout, it considers the ways gender intersected with categories such as race and class as it placed women of different backgrounds in differential positions. Same as [GWS 285](<https://catalog.illinois.edu/search/?P=GWS%20285>).
This course satisfies the General Education Criteria for:
Humanities - Hist & Phil
Cultural Studies - US Minority",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 287,HIST,287,African-American Women,3 Hours,"Examines the history of African American women, beginning with the West African background during the transatlantic slave trading era, emphasizing the experiences of black women in the United States during slavery and their political, civic, community and reform activities from slavery to the present, analyzed within the context of racism, sexism, and economic deprivation. African women in the diaspora, and the impact of feminism/womanism, Afrocentrism, and multicultural diversity on the African American woman are considered. Same as AFRO 287 and GWS 287.",,,,,,,"[HIST 287 African-American Women credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/287>)

Examines the history of African American women, beginning with the West African background during the transatlantic slave trading era, emphasizing the experiences of black women in the United States during slavery and their political, civic, community and reform activities from slavery to the present, analyzed within the context of racism, sexism, and economic deprivation. African women in the diaspora, and the impact of feminism/womanism, Afrocentrism, and multicultural diversity on the African American woman are considered. Same as [AFRO 287](<https://catalog.illinois.edu/search/?P=AFRO%20287>) and [GWS 287](<https://catalog.illinois.edu/search/?P=GWS%20287>).",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 288,HIST,288,American Indians of Illinois,3 Hours,Same as ANTH 288 and AIS 288. See ANTH 288.,,,"Humanities - Hist & Phil
Cultural Studies - US Minority",,,,"[HIST 288 American Indians of Illinois credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/288>)

Same as [ANTH 288](<https://catalog.illinois.edu/search/?P=ANTH%20288>) and [AIS 288](<https://catalog.illinois.edu/search/?P=AIS%20288>). See [ANTH 288](<https://catalog.illinois.edu/search/?P=ANTH%20288>).
This course satisfies the General Education Criteria for:
Humanities - Hist & Phil
Cultural Studies - US Minority",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 289,HIST,289,History of Religion in America,3 Hours,Same as REL 235. See REL 235.,,,Humanities - Hist & Phil,,,,"[HIST 289 History of Religion in America credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/289>)

Same as [REL 235](<https://catalog.illinois.edu/search/?P=REL%20235>). See [REL 235](<https://catalog.illinois.edu/search/?P=REL%20235>).
This course satisfies the General Education Criteria for:
Humanities - Hist & Phil",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 290,HIST,290,"Religion, Violence & America",3 Hours,Same as REL 236. See REL 236.,,,Cultural Studies - Western,,,,"[HIST 290 Religion, Violence & America credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/290>)

Same as [REL 236](<https://catalog.illinois.edu/search/?P=REL%20236>). See [REL 236](<https://catalog.illinois.edu/search/?P=REL%20236>).
This course satisfies the General Education Criteria for:
Cultural Studies - Western",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 292,HIST,292,Latina/o Social Movements,3 Hours,Same as LLS 238. See LLS 238.,,,,,,,"[HIST 292 Latina/o Social Movements credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/292>)

Same as [LLS 238](<https://catalog.illinois.edu/search/?P=LLS%20238>). See [LLS 238](<https://catalog.illinois.edu/search/?P=LLS%20238>).",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 293,HIST,293,The President and the People,3 Hours,"A chronological survey of the American presidency that examines individual presidents and the times in which they lived. Major themes include: The creation and development of the office of the president; the nature of presidential power; Americans' evolving relationship with presidents; the impact of party politics, campaigning, and the media on the office.",,,"Humanities - Hist & Phil
Cultural Studies - Western",,,,"[HIST 293 The President and the People credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/293>)

A chronological survey of the American presidency that examines individual presidents and the times in which they lived. Major themes include: The creation and development of the office of the president; the nature of presidential power; Americans' evolving relationship with presidents; the impact of party politics, campaigning, and the media on the office.
This course satisfies the General Education Criteria for:
Humanities - Hist & Phil
Cultural Studies - Western",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 300,HIST,300,Topics in Film and History,3 Hours,"Examines films as a significant medium of commentary on society and history. Explores the motives and careers of moviemakers, the ways in which films are influenced by their audiences, and how audiences' perception of historical processes are affected by films. Topics will vary. Same as MACS 300. May be repeated to a maximum of 6 hours if topics vary. Students may register in more than one section per term. May be repeated to a maximum of 6 hours.",,,,,,,"[HIST 300 Topics in Film and History credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/300>)

Examines films as a significant medium of commentary on society and history. Explores the motives and careers of moviemakers, the ways in which films are influenced by their audiences, and how audiences' perception of historical processes are affected by films. Topics will vary. Same as [MACS 300](<https://catalog.illinois.edu/search/?P=MACS%20300>). May be repeated to a maximum of 6 hours if topics vary. Students may register in more than one section per term. May be repeated to a maximum of 6 hours.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 307,HIST,307,History of Mexico from 1519,3 Hours,Development of Mexico from the conquest to the postrevolutionary present.,,,,,,,"[HIST 307 History of Mexico from 1519 credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/307>)

Development of Mexico from the conquest to the postrevolutionary present.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 308,HIST,308,The Caribbean Since 1492: From Columbus to Castro,3 Hours,"Conquistadors – Planters – Pirates – Indigenous Peoples – Enslaved Africans – Religious Reformers – Independence Leaders – Radical Revolutionaries - US Marines - canal builders. Together these people built a new world – a world forged at the intersection of imperial ambitions and international contact, where the peoples and cultures of the Americas, Africa, and Europe collided. This class examines how colonialism, plantation slavery, the age of abolition, and the emergence of national independence movements made the modern Caribbean. Same as LAST 308.",,,,,,,"[HIST 308 The Caribbean Since 1492: From Columbus to Castro credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/308>)

Conquistadors – Planters – Pirates – Indigenous Peoples – Enslaved Africans – Religious Reformers – Independence Leaders – Radical Revolutionaries - US Marines - canal builders. Together these people built a new world – a world forged at the intersection of imperial ambitions and international contact, where the peoples and cultures of the Americas, Africa, and Europe collided. This class examines how colonialism, plantation slavery, the age of abolition, and the emergence of national independence movements made the modern Caribbean. Same as [LAST 308](<https://catalog.illinois.edu/search/?P=LAST%20308>).",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 310,HIST,310,Global Capitalism in History,3 Hours,Explores the historical relations between multinational corporations and host countries focusing on political and economic issues.,,,,,,,"[HIST 310 Global Capitalism in History credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/310>)

Explores the historical relations between multinational corporations and host countries focusing on political and economic issues.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 311,HIST,311,Global History of Intelligence,3 Hours,"Examines the role of both diplomatic and military intelligence in the political history of major global events and developments from the nineteenth century to the present day. Studies the histories of several major intelligence organizations, as well as the roles played by smaller and non-institutional actors in the global production of intelligence. Focuses on the interplay between intelligence, state policy, and information environments to understand not only the role intelligence played in major events, but also how intelligence practices shaped and reflected political cultures across the world.",,,,,,,"[HIST 311 Global History of Intelligence credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/311>)

Examines the role of both diplomatic and military intelligence in the political history of major global events and developments from the nineteenth century to the present day. Studies the histories of several major intelligence organizations, as well as the roles played by smaller and non-institutional actors in the global production of intelligence. Focuses on the interplay between intelligence, state policy, and information environments to understand not only the role intelligence played in major events, but also how intelligence practices shaped and reflected political cultures across the world.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 312,HIST,312,Immigrant America,3 or 4 Hours,"History of immigration and immigrant groups in the United States from 1830 to 1980. Covers major waves of immigration and focuses on the diverse cultural heritage, social structure, and political activism of immigrants from Europe, the Americas, and Asia.",,,,,,,"[HIST 312 Immigrant America credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/312>)

History of immigration and immigrant groups in the United States from 1830 to 1980. Covers major waves of immigration and focuses on the diverse cultural heritage, social structure, and political activism of immigrants from Europe, the Americas, and Asia.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
